tweet_id,tweet_text,tweet_created_at,tweet_source,tweet_retweet_count,tweet_favorite_count,user_followers_count,user_created_at,victim_location,tweet_url
1623644827672801280,"⚠️BİLGİLENDİRDİME   OHAL kararıyla birlikte yağma yapanlara karşı dur dedikten sonra polis ve askerin vurma yetkisi bulunuyor.    
#Afad #Hatay #Kahramanmaraş #Antep #Adana #Maraş #Osmaniye #Adıyaman #Şanlıurfa #Malatya #depremsondakika #aramakurtarma #AFADhatay #afaddeprem https://t.co/luhTh7Lvhs",2023-02-09 11:27:47+00:00,Twitter for iPhone,0,0,424,2022-08-16 06:58:59+00:00,https://t.co/luhTh7Lvhs,https://twitter.com/twitter/statuses/1623644827672801280
1623634449605832704,1 çorabı 50 TL ye satmaya kalkan şerefsiz Adana Sarıçam kozanyolu üzerinde bulunan simya tuhafiyenin sahibi şerefsiz insanı devletime ihbar ediyorum.#Nagehan #ingiliz #yağma #deprem #türkiye #hatay #antep #adana #elbistan #maraş #adıyaman #iskenderun #yardım #osmaniye #urfa #can,2023-02-09 10:46:33+00:00,Twitter for iPhone,0,0,1,2022-10-17 14:09:46+00:00,,https://twitter.com/twitter/statuses/1623634449605832704
1623632209323216896,"Bu yağma haberlerini görünce aklıma José Saramago'nun #Körlük romanı geliyor...
#Gaziantep #maraş #deprem #Adıyaman #Hatay #Malatya #Şanlıurfa #Kilis #Adana #Diyarbakır",2023-02-09 10:37:38+00:00,Twitter for Android,0,0,211,2017-01-12 04:25:43+00:00,,https://twitter.com/twitter/statuses/1623632209323216896
1623630556444631041,"İşte milli güvenlik sorunu, dünyadaki tüm savaş suçlularına Kapı’ya açarsanız Adıyaman gibi Türkiye’nin en güvenli şehrinde çatışma ve yağma olur!!! https://t.co/pWnNggqNet",2023-02-09 10:31:04+00:00,Twitter for iPhone,1,2,2034,2017-03-19 09:07:18+00:00,https://t.co/pWnNggqNet,https://twitter.com/twitter/statuses/1623630556444631041
1623630500073013249,@TTAgrup Adıyaman da ekip halinde evlere yağma yapılıyor marketlerin bir kısmı zaten bomboş. Özellikle Suriyeliler ve depremden zarar görmemiş illerden gelen yağmacı ihbarı çok fazla burada,2023-02-09 10:30:51+00:00,Twitter for Android,3,10,164,2014-04-14 07:29:46+00:00,,https://twitter.com/twitter/statuses/1623630500073013249
1623629582824767489,@MrJustP @ernealist 10 çadır ayarladım. Şimdi iletiyorum irtibatı ama Adıyaman girişinde yağma olayı var özellikle çadır. Köy yolu açıksa bıraktıracağım oraya,2023-02-09 10:27:12+00:00,Twitter for Android,1,2,70843,2018-05-12 11:27:32+00:00,,https://twitter.com/twitter/statuses/1623629582824767489
1623624894834417664,@sarilacivertskk @haluklevent Lütfen yolları açık olan köylere gitsinler Lütfen 7 tirimiz gitti Adıyaman'a az önce görüştüm kent merkezinde yağma var tirlarimizin gittigi köylere henüz yardım gitmemiş lütfen elden ele yayalım,2023-02-09 10:08:35+00:00,Twitter for Android,0,2,107,2014-10-26 22:04:13+00:00,,https://twitter.com/twitter/statuses/1623624894834417664
1623624065658327040,"Hocam, insanlar gıdaya erişim sağlayamadığı için yağma yapmak durumunda kalıyor. Adıyaman depremzedesi olarak ben bunu söylerim. Ama suistimal edip TV götürmeye çalışanlarıda gördüm. https://t.co/BjyA7Z2x6Y",2023-02-09 10:05:17+00:00,Twitter for Android,0,2,270,2009-12-10 11:08:32+00:00,https://t.co/BjyA7Z2x6Y,https://twitter.com/twitter/statuses/1623624065658327040
1623618353704173569,Hatay Yayladağı cezaevinde dun cıkan isyanda 30 kısının öldüğü haberi dogru mu ceza evi telefonları neden calmıyor deliye döndük herkes perisan Bi cvp verin artık neredesiniz #hatay #antakya #yağma #adıyaman #maraş,2023-02-09 09:42:35+00:00,Twitter for Android,1,0,1095,2021-01-13 15:36:33+00:00,,https://twitter.com/twitter/statuses/1623618353704173569
1623616655094841344,"@EmniyetGM @jandarma 

Allah rızası için bu yağmacı kansızlara dur deyin fırsattan istifade her yere çöküyor yağmalıyorlarmış çok üzücü görüntüler mevcut…
#Yağma #Suriyeli #Erzak #Yardım #Hatay #Antep #adıyaman #Malatya https://t.co/qgs4lq3gJA",2023-02-09 09:35:50+00:00,Twitter for iPhone,0,1,199,2012-10-06 14:32:36+00:00,https://t.co/qgs4lq3gJA,https://twitter.com/twitter/statuses/1623616655094841344
1623614039770161152,"@eminpazarci @eminpazarci adiyaman merkez de yer alan Erkan eczanesini gözümün önünde patlattılar iki Suriyeli müdahale ettik. Allah'tan kork , bu adamlar yagma yapıyor yağma gel de gözünle gör",2023-02-09 09:25:27+00:00,Twitter for Android,1,2,53,2021-06-24 21:33:01+00:00,,https://twitter.com/twitter/statuses/1623614039770161152
1623610978653929473,"Adıyaman' da yağma ve hırsızlık çok fazla. Başka illerden hırsızlık yapmak için ekip olarak gelenler bile var. Cidden acınacak haldeyiz. 
#adiyamandeprem #depremden",2023-02-09 09:13:17+00:00,Twitter for Android,2,7,75,2018-09-19 08:10:39+00:00,,https://twitter.com/twitter/statuses/1623610978653929473
1623606587372732416,"@misvakcaps Tikanmayi doğru organize edebilen yok
Bit noktada tırlar tıkanıyor
Adıyaman'a hala yemek alamadık diyorlar
1w şubat ilçede hala yemek alamadık diyor
Organize sağlam değil
Birileri hepsini yağma yapıyor
Birileri hala aç bekliyor",2023-02-09 08:55:50+00:00,Twitter for Android,0,0,63,2022-09-06 07:50:26+00:00,,https://twitter.com/twitter/statuses/1623606587372732416
1623604431882158081,"Bu paylaşım uyarı amaçlıdır.
Devlet yetkilileri yağma olayları için yok veya münferit dese de
Gelen videolar öyle demiyor
Bu yağmaların önüne geçilmezse, ortalık durulduktan sonra bu topraklar çok şeye gebe
#deprem #yağma #talan #vicdansızlar #hatay #iskenderun #malatya #Adiyaman",2023-02-09 08:47:16+00:00,Twitter Web App,0,0,37,2014-03-09 14:13:11+00:00,,https://twitter.com/twitter/statuses/1623604431882158081
1623587083876028418,"@Asitrend @haluklevent @ProfDemirtas @kahraman_harun @erdl1971 @arifcoskun05 @ademayan66 @rotasizborsaci @Sacro_Trade Adıyaman 'a eğer götürebilir iseniz AFAD a teslim edelim , orda felaket acayip,birde AFAD eliyle dagitalim çünkü yabancılar yağma ve gelen malzemelere el koyma yapıyor Bu da kanıtı oraya giderken gözlerimle gördüm https://t.co/2r3eKhvnHV",2023-02-09 07:38:20+00:00,Twitter for Android,0,0,0,2022-12-23 14:34:17+00:00,https://t.co/2r3eKhvnHV,https://twitter.com/twitter/statuses/1623587083876028418
1623578501235310592,"@BirGun_Gazetesi ++ yardim istiyor.ekip azmis gelin, su malzeme eksik hemwn alana gonderin. Adiyaman yalniz kalmis adiyamana litfen ulasin diye yalvardi adam. Bu sozu guzelliklerin alandan gelen yagma v.b kotu görüntülerden fazla oldugunu anlatmak icin soyledi",2023-02-09 07:04:13+00:00,Twitter for Android,0,0,55,2009-12-30 18:18:28+00:00,,https://twitter.com/twitter/statuses/1623578501235310592
1623573013219123205,"Yorumu sizlere bırakıyorum‼️
.
.
.
.
#egemmedia #kesfet #reals #realsvideo #deprem #kahramanmaraş #adana #malatya #maraş #elbistan #keşfet #kesfetteyiz #hatay #antakya #adiyaman #diyarbakir #yağma https://t.co/TXYiWGvxNj",2023-02-09 06:42:25+00:00,Twitter for Android,1,0,61,2022-03-12 09:29:40+00:00,https://t.co/TXYiWGvxNj,https://twitter.com/twitter/statuses/1623573013219123205
1623468375140597760,ADIYAMAN'DA BARINMA VE YAĞMA SIKINTISI VARMIŞ LÜTFEN MÜDAHALE @Kizilay @tcsavunma @EmniyetGM @ahbap @OguzhanUgur @haluklevent @BabalaTv #adıyaman #deprem #acil,2023-02-08 23:46:37+00:00,Twitter for Android,1,5,297,2021-01-24 13:32:24+00:00,,https://twitter.com/twitter/statuses/1623468375140597760
1623468336335015938,adiyaman'da şu saatlerde yağma olaylari olduğunu konuşan bir grup sohbeti okudum. (teyite muhtaçtır) #deprem #ADIYAMAN,2023-02-08 23:46:28+00:00,Twitter for Android,0,0,0,2023-02-08 19:52:45+00:00,,https://twitter.com/twitter/statuses/1623468336335015938
1623426606827020289,@BRCNYLDRM78 Adıyaman ve çevresinde yağma yapıldığını haber veriyorlar nolur asker sevk edilsin,2023-02-08 21:00:39+00:00,Twitter for iPhone,0,1,295,2020-04-09 06:33:29+00:00,,https://twitter.com/twitter/statuses/1623426606827020289
1623406987168952320,Şunlara vatandaş demeyin nolur ya !!! Adıyaman’da yağma yapıyorlar devamlı iletişimde olduğumuz akrabalarımız yağmalanıyor + #suriyeliler #TurkeyEarthquake #HelpTurkey https://t.co/WXPmn0gE19,2023-02-08 19:42:41+00:00,Twitter for iPhone,0,0,295,2020-04-09 06:33:29+00:00,https://t.co/WXPmn0gE19,https://twitter.com/twitter/statuses/1623406987168952320
1623406056993959939,"@yirmiucderece Çok fazla yardım tırı gittiği için durdurmuş olabilirler Adıyaman da aynı şekilde çünkü direkt yetkililerle konuştum. Depolama alanı yok, kaos var ve yağma olmasın diye kontrollü alacaklardır.
Milletimiz sağolsun varolsun her yerden yardım gönderiyor.",2023-02-08 19:39:00+00:00,Twitter for Android,5,120,275,2010-02-14 23:47:38+00:00,,https://twitter.com/twitter/statuses/1623406056993959939
1623405345228857349,"Arkadaşım, Adıyaman da bize yardım gelmiyor diyor vinç yok erzak yardımları çok az geliyor onlar da yağma ediliyor diyor lütfen Adıyaman a yardım biraz daha hızlı ulaştırılsın.",2023-02-08 19:36:10+00:00,Twitter for Android,1,1,26,2021-08-24 17:58:12+00:00,,https://twitter.com/twitter/statuses/1623405345228857349
1623404910195904512,Adıyaman'a giden yardım tırlarının bir kısmına vatansız piçlerin yağma girişiminde bulunduğu bilgisini aldım.,2023-02-08 19:34:26+00:00,Twitter for Android,0,10,2977,2012-10-24 11:22:37+00:00,,https://twitter.com/twitter/statuses/1623404910195904512
1623403696636809217,"Maraş Antep Adıyaman ve dahi diğer  deprem bölgelerinde hırsızlık ve yağma olayları ciddi anlamda artmış durumda! Afad ekibindenim diyip yardımları çalanlar çoğaldı, boşaltılan evlere hırsızlığa gidenler vs
Temel yaşam ihtiyaçlarının fırsatçılağa çevirmeyin...",2023-02-08 19:29:37+00:00,Twitter for Android,0,2,477,2020-04-16 02:51:30+00:00,,https://twitter.com/twitter/statuses/1623403696636809217
1623402317964877827,Madem tirlara yağma var askeri destek sağlayamaz miyiz? Yardıma giden tirlara @umitozdag @BabalaTv @haluklevent @haluktatar @adiyaman @hatay @adana @jandarma @EmniyetGM,2023-02-08 19:24:08+00:00,Twitter for Android,0,0,30,2021-05-04 11:10:10+00:00,,https://twitter.com/twitter/statuses/1623402317964877827
1623392943003385861,"@sevdaturkusev Noldu, yalan mı söyledikleri. Her yere ulaştık durum kontrol altında diyen, yağma yok diyen, Adıyaman da insanlar ölmüş olabilir ama reisimiz var yeniden kurarız diyen, insanlar aslında korkudan atlamış o yüzden çok ölü var diyenler  siyasetçi değil mi? Yeter be yeter.",2023-02-08 18:46:53+00:00,Twitter for Android,0,0,22,2009-11-25 06:41:45+00:00,,https://twitter.com/twitter/statuses/1623392943003385861
1623392890511663108,"Marketten 55” televizyon yağmalayan şahısa vatandaş tepki gösterdi, ekmek makarna alsan aç adam deriz bu kansızlık.

#deprem #yağma #suriyeli #hatay #adıyaman #afad #rte #vpn https://t.co/vjSTy4eDTg",2023-02-08 18:46:40+00:00,Twitter for iPhone,53,115,53,2011-09-27 23:32:59+00:00,https://t.co/vjSTy4eDTg,https://twitter.com/twitter/statuses/1623392890511663108
1623389814438371343,"Biz her şeyimizle depreme maruz kalmışken bile yaramızı sarmaya çalışırken Eğer Suriyeliler yağma talan yapıyorsa! bu yediği kaba pislemektir.
Gaziantep ve Adıyaman için  karınca kararınca bir hizmet görselde..
#acildeprem https://t.co/zDTwrwN318",2023-02-08 18:34:27+00:00,Twitter for Android,0,4,1611,2014-09-06 19:59:31+00:00,https://t.co/zDTwrwN318,https://twitter.com/twitter/statuses/1623389814438371343
1623382451069263878,Adıyaman besni yardımlar geliyor ama suriyeliler tarafından yağma ediliyor. Devlet kolluk kuvvetleri müdahale edip gerekirse sınırdışı etmeli #Turkey,2023-02-08 18:05:11+00:00,Twitter for Android,0,0,31,2011-12-05 09:53:50+00:00,,https://twitter.com/twitter/statuses/1623382451069263878
1623381580960890882,"Hatay'da, Maraş'ta, Adana'da, Adıyaman'da, Diyarbakır'da, Antep'te,  Osmaniye'de, Şanlıurfa'da, Malatya'da, Kilis'te yıkım var. Yagma var. Müdahale yok. Devlet yol diye inliyor insanlar. NEREDESİNİZ????",2023-02-08 18:01:44+00:00,Twitter for Android,0,1,259,2015-02-23 20:26:03+00:00,,https://twitter.com/twitter/statuses/1623381580960890882
1623362355806539785,"#Kahrolsun YAĞMACİLAR Adana,Adıyaman.Hatay
Elbistan'da Pes Dedirten Görüntüler! Bir Yanda Gözyaşı Diğer Yanda Yağma...Bunlar yakalanıp asılsın,idam edilsin🤬 https://t.co/PnaUB33pKh @YouTube aracılığıyla",2023-02-08 16:45:20+00:00,Twitter for Android,0,0,38,2021-04-11 21:34:36+00:00,https://t.co/PnaUB33pKh,https://twitter.com/twitter/statuses/1623362355806539785
1623353538632986625,"Iste beklediğim haber... #yagma ve #talan a karşı Askerimiz saraya inmiş.. ✌️✌️✌️ bunlara acımayın affetmeyin...😡😡😡

#askersahaya
#askergöreve
#askerimiyikivarsiniz
#deprem
#Hatay
#Gaziantep 
#Adıyaman 
#Diyarbakır https://t.co/RUFM3m5MFk",2023-02-08 16:10:18+00:00,Twitter for Android,2,5,296,2022-11-29 05:44:35+00:00,https://t.co/RUFM3m5MFk,https://twitter.com/twitter/statuses/1623353538632986625
1623343207168856064,"Bir tır şoförü Adıyaman'a gitmem.

Orada yağma yapıyorlar dedi!

Hatay'a kanaat getirdi....

Allah yolunuzu açık etsin.....",2023-02-08 15:29:15+00:00,Twitter for Android,0,0,2599,2013-05-16 07:52:04+00:00,,https://twitter.com/twitter/statuses/1623343207168856064
1623342401745047552,Adıyaman'a yağma için kasalı araçlarla çevre şehirlerden gelenler var. Çok dikkat!,2023-02-08 15:26:03+00:00,Twitter for Android,455,1077,117668,2012-03-25 10:47:04+00:00,,https://twitter.com/twitter/statuses/1623342401745047552
1623339736269045760,"Bunlar bir nevi Terroristtir hatta direkt terroristtir, orospu evlatları silahla kol kola geziyorlar. #Adıyaman #Deprem #OHAL #TSK #Yagma https://t.co/O2Ovue2fRV",2023-02-08 15:15:27+00:00,Twitter Web App,7,19,0,2021-11-23 13:15:34+00:00,https://t.co/O2Ovue2fRV,https://twitter.com/twitter/statuses/1623339736269045760
1623335574579953665,"Twitter’a kısıtlama getireceğinize, gelen yardım tırlarına ve yardım çadırlarına veya enkaz bölgelerine yağma yapanlara bir şeyler yapın. #deprem #adıyaman #hatay",2023-02-08 14:58:55+00:00,Twitter for iPhone,0,1,189,2020-04-01 14:15:47+00:00,,https://twitter.com/twitter/statuses/1623335574579953665
1623327536099778564,"DEPREM FELAKETİNDEN BU YANA YAPILAN BÜTÜN İŞLEMLER NEDEN İNCELENMİYOR ? YAĞMA SADECE AFET BÖLGESİNDE OLMUYOR ! HIRSIZLAR HER YERDELER !
#spkistifa #spkgovtr #borsa #xu100 #bist100 #deprem #hatay #malatyadeprem #adıyaman #Kahramanmaras #borsadasonikigüniptaledilsin",2023-02-08 14:26:59+00:00,Twitter Web App,1,1,2873,2022-09-12 06:19:50+00:00,,https://twitter.com/twitter/statuses/1623327536099778564
1623326053966938116,"Adıyaman'a Şanlıurfa'dan yağma için silahlarla gelen kişiler halkın güvenliğini tehdit ediyormuş.Acil güvenlik desteği gerek!
@TC_icisleri 
@tcsavunma
@EmniyetGM https://t.co/vTLNcFVjFx",2023-02-08 14:21:05+00:00,Twitter for Android,13,16,15861,2016-05-13 13:43:37+00:00,https://t.co/vTLNcFVjFx,https://twitter.com/twitter/statuses/1623326053966938116
1623324087865991170,"Maraş Adıyaman ve Hatay a jandarma,uzman askerler insin .yağma yapanlar,yardimlardan hırsızlık yapanlar ,başkasının rızkına çökenler acil tutuklansin @haluklevent @suleymansoylu @TC_icisleri",2023-02-08 14:13:17+00:00,Twitter for Android,0,1,15,2015-02-06 15:07:29+00:00,,https://twitter.com/twitter/statuses/1623324087865991170
1623320795232575489,"@umitozdag Ellerinde silahla yağma yapılıyor..

yer Adıyaman olduğu iddia ediliyor

Tayyip Gerizekalı Hatay Havalimanı Ayıp Oğuzhan Uğur #ShowTv Haluk Ataşehir Helal Yunanistan Konya Tuğba Habibe Nef Stadyumu Tüm Türkiye https://t.co/JeaDlQaC3I",2023-02-08 14:00:12+00:00,Twitter Web App,5,2,90,2020-03-23 11:40:13+00:00,https://t.co/JeaDlQaC3I,https://twitter.com/twitter/statuses/1623320795232575489
1623317526452047872,"@TC_icisleri @suleymansoylu @EmniyetGM @jandarma @TSKGnkur Deprem bölgelerinden Suriyelilerin Yağma ve Zorbalıkları ile ilgili videolar geliyor,Gerekli önlemleri alınız iş çığırından çıkmadan. #Deprem #Hatay #Şanlıurfa #Gaziantep #Malatya #Adıyaman #Diyarbakır",2023-02-08 13:47:12+00:00,Twitter for Android,1,1,44,2017-03-28 23:29:57+00:00,,https://twitter.com/twitter/statuses/1623317526452047872
1623310237066227712,"Bu zor günlerde yağma yapan ve ekipleri yanlış yönlendiren Suriyelileri istemiyoruz.
#ulkemdemulteciistemiyorum
@Adalet82_82 @LibraryDefi @Kripto_Poyraz @haluklevent @Kriptomessi @Matador_507 @umitozdag #deprem #turkey #syria #hatay #adiyaman #maraş
#turkiye
#afad",2023-02-08 13:18:14+00:00,Twitter for Android,1,1,4,2022-03-09 18:33:31+00:00,,https://twitter.com/twitter/statuses/1623310237066227712
1623302537292963842,Adıyaman'da yağma var neredesiniz ses verin @TSKGnkur @TC_icisleri @suleymansoylu @halktvcomtr @barisatay @gergerliogluof @avtutdere https://t.co/RwvQJTporE,2023-02-08 12:47:39+00:00,Twitter for Android,0,0,1,2022-10-10 05:30:38+00:00,https://t.co/RwvQJTporE,https://twitter.com/twitter/statuses/1623302537292963842
1623300514371842049,"🔴#SONDAKİKA
Adıyaman'daki sevgili vatandaşlarımız bunlara dikkat etsin. Bunlar Şanlıurfa Bozova’dan gelen silahlı kişiler. Yağma için gelmişler.

İlk günden beri söylüyoruz! Türk Silahlı Kuvvetleri deprem bölgelerinde asayiş ve kamu düzenini sağlasın dedik! Bize darbeci dediniz! https://t.co/rSPQ1AEpuL",2023-02-08 12:39:36+00:00,Twitter for iPhone,652,1255,66906,2020-11-30 12:59:19+00:00,https://t.co/rSPQ1AEpuL,https://twitter.com/twitter/statuses/1623300514371842049
1623300232120307713,@zafersahin06 Sayın şahin  rekor seviyede yardım yağıyor Adıyaman a iş makinesi gıda   filan ama yağma ve asayiş  sıfır abim güvenlik güçleri çok acil yardım araçları ve yıkılmayan yerlerin güvenliğini sağlamalı çok acil,2023-02-08 12:38:29+00:00,Twitter for Android,0,0,84,2015-07-11 23:35:46+00:00,,https://twitter.com/twitter/statuses/1623300232120307713
1623295954982936576,"@ajans_muhbir Yağma denmesi taraftarı değilim. Dün adıyaman da bir kaç kişi bakkaliye girip birşeyler aldılar. soranlara ""vallahi hırsız değiliz aç kalmışız"" dediler...",2023-02-08 12:21:29+00:00,Twitter for Android,0,1,200,2014-09-13 08:07:57+00:00,,https://twitter.com/twitter/statuses/1623295954982936576
1623293315117465600,@ajans_muhbir @halktvcomtr Yağma yağmadır! Suriyeli çeteler millete bıçak çekiyo Adıyaman’da kesin sesinizi bir de siz kendinizi karalamayın!,2023-02-08 12:11:00+00:00,Twitter for iPhone,0,0,147,2021-07-29 12:14:14+00:00,,https://twitter.com/twitter/statuses/1623293315117465600
1623284938689634304,@dilarasaint4 Verin artık yagma yapan insanlara vur emrini neyi bekliyorsun daha Adıyaman'a yardım ulaşmamış oradakileri açlıktan mı ölsünler heryerde aynı dagıtımı saglayın insanlar perişan,2023-02-08 11:37:43+00:00,Twitter for Android,0,7,3,2021-05-05 17:13:17+00:00,,https://twitter.com/twitter/statuses/1623284938689634304
1623281289330663426,"Kızılay Adıyaman Besni
Simit #ShowTv Adıyaman'da
Yunanistan Muğla Valiliği 1 GB
Yağma ALLAH BELENIZI VERSİN https://t.co/Bi2CHAr6dE",2023-02-08 11:23:13+00:00,Twitter for Android,1,0,19,2020-11-10 13:56:27+00:00,https://t.co/Bi2CHAr6dE,https://twitter.com/twitter/statuses/1623281289330663426
1623280663548887040,"Kızılay Adıyaman Besni
Simit #ShowTv Adıyaman'da
Yunanistan Muğla Valiliği 1 GB
Yağma ALLAH BELENIZI VERSİN https://t.co/6t5iNBiNq3",2023-02-08 11:20:43+00:00,Twitter for Android,1,0,19,2020-11-10 13:56:27+00:00,https://t.co/6t5iNBiNq3,https://twitter.com/twitter/statuses/1623280663548887040
1623280541985275906,"@OguzhanUgur 
Kızılay Adıyaman Besni
Simit #ShowTv Adıyaman'da
Yunanistan Muğla Valiliği 1 GB
Yağma ALLAH BELENIZI VERSİN https://t.co/TuAwlY0hOO",2023-02-08 11:20:14+00:00,Twitter for Android,0,0,19,2020-11-10 13:56:27+00:00,https://t.co/TuAwlY0hOO,https://twitter.com/twitter/statuses/1623280541985275906
1623273533500493824,"VEFAT SAYISI 8574. ALLAHIM ÜLKEMİZE VE MİLLETİMİZE YARDIM ET.

#spkgovtr #acildeprem #BorsadaİslemlerİptalEdilsin ""Birlik Zamanı"" #hatayiskenderun #borsaİstanbul Tuğba Yazıklar Milleti Muhabir Selman Şeytan ""ALLAH BELANIZI VERSİN"" Yunanistan Starlink ""Adıyaman Besni"" Yağma",2023-02-08 10:52:24+00:00,Twitter for Android,3,5,184647,2011-05-22 21:25:21+00:00,,https://twitter.com/twitter/statuses/1623273533500493824
1623268634503028742,"Kaddafi’nin oğlu, Erdoğan ile 2011’de yaptığı görüşmeyi anlattı: Bana dedi ki…

https://t.co/KERGIQgYrd 

Hala-Yağma-Oğuzhan Uğur-Adıyaman Besni-Erdoğan-Hatay Samandağ-Kerem Aktürkoğlu-Ahbap-Habertürk-Asker-Diyanet-Varank-Bozdağ-Enkaz-Suriyeliler-Güney Kıbrıs-Tuğba- Selman-Yunan",2023-02-08 10:32:55+00:00,Twitter Web App,0,0,51335,2015-02-04 16:49:48+00:00,https://t.co/KERGIQgYrd,https://twitter.com/twitter/statuses/1623268634503028742
1623267928974950401,"Devlet var, Hükümet var, Ordu var, 
Polis var, Mehmetçik’ de var. Herkes var  
ve büyük Türk milleti var.

Yağma 
Adıyaman Besni AKUT
Dünya Sağlık Örgütü
Muğla Valiliği #Marmara
#ShowTv Oğuzhan Uğur
Habertürk Ahbapa 
Suriyeli Soydular https://t.co/34dM9vSnGz",2023-02-08 10:30:07+00:00,Twitter Web App,11,18,16397,2013-07-09 09:56:17+00:00,https://t.co/34dM9vSnGz,https://twitter.com/twitter/statuses/1623267928974950401
1623266487916978177,"Saddam'ın  Amerikan askerlerine söylediği sözler 20 yıl sonra ortaya çıktı

https://t.co/74DPyJyZzI 

Hala-Yağma-Oğuzhan Uğur-Adıyaman Besni-Erdoğan-Hatay Samandağ-Kerem Aktürkoğlu-Ahbap-Habertürk-Asker-Diyanet-Varank-Bozdağ-Enkaz-Suriyeliler-Güney Kıbrıs-Tuğba- Selman-Yunanistan",2023-02-08 10:24:24+00:00,Twitter Web App,0,0,51335,2015-02-04 16:49:48+00:00,https://t.co/74DPyJyZzI,https://twitter.com/twitter/statuses/1623266487916978177
1623264834568478720,".
Cüneyt Özdemir denen kişinin şu alakasız kıyasına bakın:

""Bir gece ansızın gelebilirim diyorsun Yunanistan'a ama 3 gün oldu Adıyaman'a yeni giriyorsun.""

Akıl tutulması.
.
#tahaduymaz #Turkcell  Starlink 
 Yağma #DEPREMOLDU #AHBAP  #HalukLevent  #OguzhanUgur  #ShowTv #spkgovtr",2023-02-08 10:17:50+00:00,Twitter Web App,16,127,47597,2012-12-09 23:39:09+00:00,,https://twitter.com/twitter/statuses/1623264834568478720
1623263643688222723,"ALLAH HERKESİN YARDIMCISI OLSUN. ÇOK ÜZÜCÜ 😞

#spkgovtr #acildeprem #BorsadaİslemlerİptalEdilsin ""Birlik Zamanı"" #hatayiskenderun #borsaİstanbul Tuğba Yazıklar Milleti Muhabir Selman Şeytan ""ALLAH BELANIZI VERSİN"" Yunanistan Starlink ""Adıyaman Besni"" Yağma https://t.co/SbaeLgJRtW",2023-02-08 10:13:06+00:00,Twitter for Android,43,99,184647,2011-05-22 21:25:21+00:00,https://t.co/SbaeLgJRtW,https://twitter.com/twitter/statuses/1623263643688222723
1623261610142838786,"acilen asker sahada kontrolü tamamen ele almalı. yağma, talan, cesetlerin defni, yemek organizasyonu bunların her birini sağlıklı şekilde sağlamalıyız.  #earthquakes #TSKsahaya #hatay #adana #Malatya #kahramanmaraş #adıyaman #Gaziantep https://t.co/QafNNIEAco",2023-02-08 10:05:01+00:00,Twitter for Android,0,1,96,2014-07-18 21:54:29+00:00,https://t.co/QafNNIEAco,https://twitter.com/twitter/statuses/1623261610142838786
1623259181909155840,"YAĞMA yapan #allahsızlar , ölmüş insanın kolundaki bileziğe saldıranlar, fiyatları arttıranlar,yardımlara engel olanlar! Oradaki inlemleri,cesetleri görmüyor musunuz? #AHBAP #hatayiskenderun #hatay #adıyaman #eceuener #HalukLevent #BarısAtay https://t.co/k8tKFC3Rex",2023-02-08 09:55:22+00:00,Twitter for iPhone,20,73,1093,2013-01-17 20:43:11+00:00,https://t.co/k8tKFC3Rex,https://twitter.com/twitter/statuses/1623259181909155840
1623258631629070337,"Güya muhalif olan CHP'nin kanalı Halk TV, Suriyeli çetelerin yağma yaptığı söylenince adamı yayından aldılar. 

""Çok da öyle demeyelim diye"" susturdu spiker! 
#hatay #antakya #Kahramanmaraş #adıyaman #deprem #hatayyardimbekliyor #adana #iskenderun #kayseri #yağma https://t.co/LrvgR2RDBS",2023-02-08 09:53:11+00:00,Twitter for Android,0,1,198,2022-08-27 08:10:35+00:00,https://t.co/LrvgR2RDBS,https://twitter.com/twitter/statuses/1623258631629070337
1623256579884650497,"Kızılay Adıyaman Besni
Simit #ShowTv Adıyaman'da
Yunanistan Muğla Valiliği 1 GB
Yağma ALLAH BELENIZI VERSİN https://t.co/Pea9WSNGqy",2023-02-08 09:45:01+00:00,Twitter for Android,2,1,19,2020-11-10 13:56:27+00:00,https://t.co/Pea9WSNGqy,https://twitter.com/twitter/statuses/1623256579884650497
1623256301735141376,@Zelal_ksbk @solcugazete Hanımefendi adamlar televizyon çalıyor onu çalıyor bunu çalıyor hoşgörü göstermek bunu meslek haline getirenlerin ekmeğine yağ sürmektir gıda ve hijyen ürünleri dışında alenen hırsızlıktır #yağma #hatay #antakya #Kahramanmaras #malatya #gaziantep #adıyaman #batman #adana #türkiye,2023-02-08 09:43:55+00:00,Twitter for Android,0,2,65,2019-01-20 15:16:41+00:00,,https://twitter.com/twitter/statuses/1623256301735141376
1623254890758696960,"Adıyaman'lı kardeşlerimize Lütfen yayalım!

#Borsaistanbul 1 GB #deprem #tahaduymaz #ShowTv Simit
Starlink Şeytan Yağma https://t.co/HmQZHYkzRu",2023-02-08 09:38:19+00:00,Twitter for Android,9,8,1361,2020-09-21 13:28:57+00:00,https://t.co/HmQZHYkzRu,https://twitter.com/twitter/statuses/1623254890758696960
